"TrialNo","Filename","Level","Key","StartNote","HeardArr","HeardRange","ProbeNo","ProbeNote_inscale","ProbePrev","LowProbe","ProbeAcc","ProbeProb","ProbeProb_nostart","Last_Heard","Binom_StartNote_probeprob","Actual_StartNote_probeprob","Binom_LastHrd_probeprob","Actual_LastHrd_probeprob","Diff_LastHrd_Probe","ProbeNote_1","ProbeNote_1or5","AbsDiff_TrueIm_Probe","Direction_Same","Diff_LastHrd_TrueIm","TrueImagined_inscale","TrueIm_1or_5","guessing","discrimination","difficulty","inattention"
2843,"5_5_2_0_0000111010_3_1",5,2,0,5,5,-2,3,0,0,"1",0.25,0.363636364,-3,0.109375,0.286944444,0.205078125,0.368055556,1,0,0,0,1,1,3,0,0.4,1.1284034825656,-0.0100685475205152,0.97
2844,"5_5_2_0_0000111100_1_0",5,2,0,5,5,-4,1,0,0,"0",0.09375,0.136363636,-3,0.00390625,0.158055556,0.205078125,0.368055556,1,1,1,2,0,1,3,0,0.4,1.1284034825656,1.84611699216584,0.97
2845,"5_5_2_0_0001001100_1_1",5,2,0,5,4,-4,1,0,0,"1",0.09375,0.136363636,-3,0.00390625,0.158055556,0.205078125,0.368055556,1,1,1,0,1,1,1,1,0.4,1.1284034825656,0.12935070458074,0.97
2846,"5_5_2_0_0001001110_3_1",5,2,0,5,4,-2,3,0,0,"1",0.25,0.363636364,-3,0.109375,0.286944444,0.205078125,0.368055556,1,0,0,0,1,1,3,0,0.4,1.1284034825656,0.12935070458074,0.97
2847,"5_5_2_0_0001011010_1_0",5,2,0,5,4,-4,1,1,0,"0",0.09375,0.136363636,-3,0.00390625,0.158055556,0.205078125,0.368055556,1,1,1,2,0,1,3,0,0.4,1.1284034825656,1.35605434793814,0.97
2848,"5_5_2_0_0010101100_3_1",5,2,0,5,3,-2,3,0,0,"1",0.25,0.363636364,-1,0.109375,0.286944444,0.205078125,0.368055556,1,0,0,0,1,1,3,0,0.4,1.1284034825656,0.268769956681996,0.97
2849,"5_5_2_0_0100101100_1_0",5,2,0,5,3,-4,1,1,0,"0",0.09375,0.136363636,-1,0.00390625,0.158055556,0.043945313,0.114166667,3,1,1,2,1,1,3,0,0.4,1.1284034825656,0.917184653183861,0.97
2850,"5_5_2_0_0110111001_7_1",5,2,0,5,3,2,7,0,0,"1",0.25,0.363636364,1,0.109375,0.286944444,0.205078125,0.368055556,1,0,0,0,1,1,7,0,0.4,1.1284034825656,0.268769956681996,0.97
2851,"5_5_2_0_1000101100_1_0",5,2,0,5,4,-4,1,1,0,"0",0.09375,0.136363636,-1,0.00390625,0.158055556,0.043945313,0.114166667,3,1,1,2,1,1,3,0,0.4,1.1284034825656,1.40724729741155,0.97
2852,"5_5_2_0_1001001010_4_0",5,2,0,5,3,-1,4,0,0,"0",0,0,-1,0.21875,0.326388889,0.24609375,0.22,0,0,0,1,0,1,3,0,0.4,1.1284034825656,1.91583172365177,0.97
2853,"5_5_2_0_1010111001_9_0",5,2,0,5,2,4,9,1,0,"0",0.09375,0.136363636,1,0.00390625,0.158055556,0.043945313,0.114166667,3,0,0,2,1,1,7,0,0.4,1.1284034825656,0.427122008956168,0.97
2854,"5_5_2_0_1011010101_7_1",5,2,0,5,3,2,7,0,0,"1",0.25,0.363636364,1,0.109375,0.286944444,0.205078125,0.368055556,1,0,0,0,1,1,7,0,0.4,1.1284034825656,0.268769956681996,0.97
2855,"5_5_2_0_1011100101_7_1",5,2,0,5,4,2,7,0,0,"1",0.25,0.363636364,3,0.109375,0.286944444,0.1171875,0.368055556,1,0,0,0,1,1,7,0,0.4,1.1284034825656,0.12935070458074,0.97
2856,"5_5_2_0_1101010101_7_1",5,2,0,5,3,2,7,0,0,"1",0.25,0.363636364,1,0.109375,0.286944444,0.205078125,0.368055556,1,0,0,0,1,1,7,0,0.4,1.1284034825656,0.268769956681996,0.97
2857,"5_5_2_0_1101100101_7_1",5,2,0,5,4,2,7,0,0,"1",0.25,0.363636364,3,0.109375,0.286944444,0.1171875,0.368055556,1,0,0,0,1,1,7,0,0.4,1.1284034825656,0.12935070458074,0.97
2858,"5_5_2_0_1110010011_9_0",5,2,0,5,4,4,9,1,0,"0",0.09375,0.136363636,1,0.00390625,0.158055556,0.043945313,0.114166667,3,0,0,2,1,1,7,0,0.4,1.1284034825656,1.40724729741155,0.97
2859,"5_5_2_0_1110011001_8_0",5,2,0,5,4,3,8,0,0,"0",0,0,1,0.03125,0.228611111,0.1171875,0.248611111,2,1,1,1,1,1,7,0,0.4,1.1284034825656,2.40012535937512,0.97
2860,"5_5_2_0_1110110011_9_1",5,2,0,5,4,4,9,0,0,"1",0.09375,0.136363636,3,0.00390625,0.158055556,0.205078125,0.368055556,1,0,0,0,1,1,9,0,0.4,1.1284034825656,0.12935070458074,0.97
2861,"5_5_2_0_1111000011_8_0",5,2,0,5,5,3,8,0,0,"0",0,0,3,0.03125,0.228611111,0.24609375,0.22,0,1,1,1,0,1,7,0,0.4,1.1284034825656,2.89595701210716,0.97
2862,"5_5_2_1_0000101010_1_1",5,2,1,5,5,-4,-4,0,1,"1",0.09375,0.136363636,-3,0.00390625,0.158055556,0.205078125,0.368055556,1,0,0,0,1,1,-4,0,0.4,1.1284034825656,-0.0100685475205152,0.97
2863,"5_5_2_1_0000101100_1_1",5,2,1,5,5,-4,-4,0,1,"1",0.09375,0.136363636,-3,0.00390625,0.158055556,0.205078125,0.368055556,1,0,0,0,1,1,-4,0,0.4,1.1284034825656,-0.0100685475205152,0.97
2864,"5_5_2_1_0000111100_2_0",5,2,1,5,5,-3,-5,0,1,"0",0,0,-3,0.03125,0.228611111,0.24609375,0.22,0,0,1,1,0,1,-6,0,0.4,1.1284034825656,2.89595701210716,0.97
2865,"5_5_2_1_0000111100_3_1",5,2,1,5,5,-2,-6,0,1,"1",0.25,0.363636364,-3,0.109375,0.286944444,0.205078125,0.368055556,1,0,0,0,1,1,-6,0,0.4,1.1284034825656,-0.0100685475205152,0.97
2866,"5_5_2_1_0001001010_2_0",5,2,1,5,4,-3,-5,0,1,"0",0,0,-3,0.03125,0.228611111,0.24609375,0.22,0,0,1,1,0,1,-4,0,0.4,1.1284034825656,2.40589436787947,0.97
2867,"5_5_2_1_0001001110_1_0",5,2,1,5,4,-4,-4,0,1,"0",0.09375,0.136363636,-3,0.00390625,0.158055556,0.205078125,0.368055556,1,0,0,2,0,1,-6,0,0.4,1.1284034825656,1.35605434793814,0.97
2868,"5_5_2_1_0001011100_2_0",5,2,1,5,4,-3,-5,0,1,"0",0,0,-3,0.03125,0.228611111,0.24609375,0.22,0,0,1,1,0,1,-6,0,0.4,1.1284034825656,2.40589436787947,0.97
2869,"5_5_2_1_0001100110_4_0",5,2,1,5,4,-1,-7,0,1,"0",0,0,-1,0.21875,0.326388889,0.24609375,0.22,0,0,0,1,0,1,-6,0,0.4,1.1284034825656,2.40589436787947,0.97
2870,"5_5_2_1_0001101100_3_1",5,2,1,5,4,-2,-6,0,1,"1",0.25,0.363636364,-1,0.109375,0.286944444,0.205078125,0.368055556,1,0,0,0,1,1,-6,0,0.4,1.1284034825656,0.12935070458074,0.97
2871,"5_5_2_1_0010011010_3_1",5,2,1,5,4,-2,-6,0,1,"1",0.25,0.363636364,-3,0.109375,0.286944444,0.205078125,0.368055556,1,0,0,0,1,1,-6,0,0.4,1.1284034825656,0.12935070458074,0.97
2872,"5_5_2_1_0010100110_1_0",5,2,1,5,3,-4,-4,1,0,"0",0.09375,0.136363636,-1,0.00390625,0.158055556,0.043945313,0.114166667,3,0,0,2,1,1,-6,0,0.4,1.1284034825656,0.917184653183861,0.97
2873,"5_5_2_1_1001001010_3_1",5,2,1,5,3,-2,-6,0,1,"1",0.25,0.363636364,-1,0.109375,0.286944444,0.205078125,0.368055556,1,0,0,0,1,1,-6,0,0.4,1.1284034825656,0.268769956681996,0.97
2874,"5_5_2_1_1110011001_9_0",5,2,1,5,4,4,5,1,0,"0",0.09375,0.136363636,1,0.00390625,0.158055556,0.043945313,0.114166667,3,0,1,2,1,1,3,0,0.4,1.1284034825656,1.40724729741155,0.97
2875,"5_5_2_1_1110100101_8_0",5,2,1,5,4,3,4,0,0,"0",0,0,3,0.03125,0.228611111,0.24609375,0.22,0,0,0,1,0,1,3,0,0.4,1.1284034825656,2.40589436787947,0.97
2876,"5_5_2_1_1110110101_9_1",5,2,1,5,4,4,5,0,0,"1",0.09375,0.136363636,3,0.00390625,0.158055556,0.205078125,0.368055556,1,0,1,0,1,1,5,1,0.4,1.1284034825656,0.12935070458074,0.97
2877,"5_5_2_1_1111000011_7_1",5,2,1,5,5,2,3,0,0,"1",0.25,0.363636364,3,0.109375,0.286944444,0.1171875,0.368055556,1,0,0,0,1,1,3,0,0.4,1.1284034825656,-0.0100685475205152,0.97
2878,"5_5_2_1_1111000101_7_1",5,2,1,5,5,2,3,0,0,"1",0.25,0.363636364,3,0.109375,0.286944444,0.1171875,0.368055556,1,0,0,0,1,1,3,0,0.4,1.1284034825656,-0.0100685475205152,0.97
2879,"5_5_2_1_1111001001_9_0",5,2,1,5,5,4,5,0,0,"0",0.09375,0.136363636,3,0.00390625,0.158055556,0.205078125,0.368055556,1,0,1,2,1,1,3,0,0.4,1.1284034825656,1.84611699216584,0.97
2880,"5_5_2_1_1111010011_8_0",5,2,1,5,5,3,4,0,0,"0",0,0,3,0.03125,0.228611111,0.24609375,0.22,0,0,0,1,0,1,5,1,0.4,1.1284034825656,2.89595701210716,0.97
2881,"5_5_3_0_0000110110_3_1",5,3,0,5,5,-2,3,0,0,"1",0.25,0.363636364,-3,0.109375,0.286944444,0.205078125,0.368055556,1,0,0,0,1,1,3,0,0.4,1.1284034825656,-0.0100685475205152,0.97
2882,"5_5_3_0_0000111100_2_0",5,3,0,5,5,-3,2,0,0,"0",0,0,-3,0.03125,0.228611111,0.24609375,0.22,0,0,0,1,0,1,3,0,0.4,1.1284034825656,2.89595701210716,0.97
2883,"5_5_3_0_0000111100_3_1",5,3,0,5,5,-2,3,0,0,"1",0.25,0.363636364,-3,0.109375,0.286944444,0.205078125,0.368055556,1,0,0,0,1,1,3,0,0.4,1.1284034825656,-0.0100685475205152,0.97
2884,"5_5_3_0_0001001010_1_1",5,3,0,5,4,-4,1,0,0,"1",0.09375,0.136363636,-3,0.00390625,0.158055556,0.205078125,0.368055556,1,1,1,0,1,1,1,1,0.4,1.1284034825656,0.12935070458074,0.97
2885,"5_5_3_0_0001001100_3_0",5,3,0,5,4,-2,3,0,0,"0",0.25,0.363636364,-3,0.109375,0.286944444,0.205078125,0.368055556,1,0,0,2,1,1,1,1,0.4,1.1284034825656,1.35605434793814,0.97
2886,"5_5_3_0_0001010110_1_0",5,3,0,5,4,-4,1,1,0,"0",0.09375,0.136363636,-3,0.00390625,0.158055556,0.205078125,0.368055556,1,1,1,2,0,1,3,0,0.4,1.1284034825656,1.35605434793814,0.97
2887,"5_5_3_0_0001011100_2_0",5,3,0,5,4,-3,2,0,0,"0",0,0,-3,0.03125,0.228611111,0.24609375,0.22,0,0,0,1,0,1,3,0,0.4,1.1284034825656,2.40589436787947,0.97
2888,"5_5_3_0_0001101010_4_0",5,3,0,5,4,-1,4,0,0,"0",0,0,-1,0.21875,0.326388889,0.24609375,0.22,0,0,0,1,0,1,3,0,0.4,1.1284034825656,2.40589436787947,0.97
2889,"5_5_3_0_0001101100_4_0",5,3,0,5,4,-1,4,0,0,"0",0,0,-1,0.21875,0.326388889,0.24609375,0.22,0,0,0,1,0,1,3,0,0.4,1.1284034825656,2.40589436787947,0.97
2890,"5_5_3_0_0011001010_2_0",5,3,0,5,3,-3,2,1,0,"0",0,0,-1,0.03125,0.228611111,0.1171875,0.248611111,2,0,0,1,1,1,3,0,0.4,1.1284034825656,1.91006271514742,0.97
2891,"5_5_3_0_1000011100_3_1",5,3,0,5,5,-2,3,0,0,"1",0.25,0.363636364,-3,0.109375,0.286944444,0.205078125,0.368055556,1,0,0,0,1,1,3,0,0.4,1.1284034825656,-0.0100685475205152,0.97
2892,"5_5_3_0_1001000110_3_1",5,3,0,5,3,-2,3,0,0,"1",0.25,0.363636364,-1,0.109375,0.286944444,0.205078125,0.368055556,1,0,0,0,1,1,3,0,0.4,1.1284034825656,0.268769956681996,0.97
2893,"5_5_3_0_1110011001_9_0",5,3,0,5,4,4,9,1,0,"0",0.09375,0.136363636,1,0.00390625,0.158055556,0.043945313,0.114166667,3,0,0,2,1,1,7,0,0.4,1.1284034825656,1.40724729741155,0.97
2894,"5_5_3_0_1110100011_6_0",5,3,0,5,4,1,6,0,0,"0",0,0,3,0.21875,0.326388889,0.1171875,0.248611111,2,0,0,1,1,1,7,0,0.4,1.1284034825656,2.40012535937512,0.97
2895,"5_5_3_0_1110101001_7_1",5,3,0,5,4,2,7,0,0,"1",0.25,0.363636364,3,0.109375,0.286944444,0.1171875,0.368055556,1,0,0,0,1,1,7,0,0.4,1.1284034825656,0.12935070458074,0.97
2896,"5_5_3_0_1110110001_7_1",5,3,0,5,4,2,7,0,0,"1",0.25,0.363636364,3,0.109375,0.286944444,0.1171875,0.368055556,1,0,0,0,1,1,7,0,0.4,1.1284034825656,0.12935070458074,0.97
2897,"5_5_3_0_1111000011_9_0",5,3,0,5,5,4,9,0,0,"0",0.09375,0.136363636,3,0.00390625,0.158055556,0.205078125,0.368055556,1,0,0,2,1,1,7,0,0.4,1.1284034825656,1.84611699216584,0.97
2898,"5_5_3_0_1111010001_7_1",5,3,0,5,5,2,7,0,0,"1",0.25,0.363636364,3,0.109375,0.286944444,0.1171875,0.368055556,1,0,0,0,1,1,7,0,0.4,1.1284034825656,-0.0100685475205152,0.97
2899,"5_5_3_0_1111010011_9_1",5,3,0,5,5,4,9,0,0,"1",0.09375,0.136363636,3,0.00390625,0.158055556,0.205078125,0.368055556,1,0,0,0,1,1,9,0,0.4,1.1284034825656,-0.0100685475205152,0.97
2900,"5_5_3_0_1111010101_9_1",5,3,0,5,5,4,9,0,0,"1",0.09375,0.136363636,3,0.00390625,0.158055556,0.205078125,0.368055556,1,0,0,0,1,1,9,0,0.4,1.1284034825656,-0.0100685475205152,0.97
2901,"5_5_3_1_0000101110_3_1",5,3,1,5,5,-2,-6,0,1,"1",0.25,0.363636364,-3,0.109375,0.286944444,0.205078125,0.368055556,1,0,0,0,1,1,-6,0,0.4,1.1284034825656,-0.0100685475205152,0.97
2902,"5_5_3_1_0000110110_2_0",5,3,1,5,5,-3,-5,0,1,"0",0,0,-3,0.03125,0.228611111,0.24609375,0.22,0,0,1,1,0,1,-6,0,0.4,1.1284034825656,2.89595701210716,0.97
2903,"5_5_3_1_0001010110_3_1",5,3,1,5,4,-2,-6,0,1,"1",0.25,0.363636364,-3,0.109375,0.286944444,0.205078125,0.368055556,1,0,0,0,1,1,-6,0,0.4,1.1284034825656,0.12935070458074,0.97
2904,"5_5_3_1_0001011100_3_1",5,3,1,5,4,-2,-6,0,1,"1",0.25,0.363636364,-3,0.109375,0.286944444,0.205078125,0.368055556,1,0,0,0,1,1,-6,0,0.4,1.1284034825656,0.12935070458074,0.97
2905,"5_5_3_1_0001101100_1_0",5,3,1,5,4,-4,-4,1,0,"0",0.09375,0.136363636,-1,0.00390625,0.158055556,0.043945313,0.114166667,3,0,0,2,1,1,-6,0,0.4,1.1284034825656,1.40724729741155,0.97
2906,"5_5_3_1_0010010110_3_1",5,3,1,5,4,-2,-6,0,1,"1",0.25,0.363636364,-3,0.109375,0.286944444,0.205078125,0.368055556,1,0,0,0,1,1,-6,0,0.4,1.1284034825656,0.12935070458074,0.97
2907,"5_5_3_1_0010011100_3_1",5,3,1,5,4,-2,-6,0,1,"1",0.25,0.363636364,-3,0.109375,0.286944444,0.205078125,0.368055556,1,0,0,0,1,1,-6,0,0.4,1.1284034825656,0.12935070458074,0.97
2908,"5_5_3_1_0011001100_4_0",5,3,1,5,3,-1,-7,0,1,"0",0,0,-1,0.21875,0.326388889,0.24609375,0.22,0,0,0,1,0,1,-6,0,0.4,1.1284034825656,1.91583172365177,0.97
2909,"5_5_3_1_0110110101_6_0",5,3,1,5,3,1,2,0,0,"0",0,0,1,0.21875,0.326388889,0.24609375,0.22,0,0,0,1,0,1,3,0,0.4,1.1284034825656,1.91583172365177,0.97
2910,"5_5_3_1_0111011001_7_1",5,3,1,5,4,2,3,0,0,"1",0.25,0.363636364,1,0.109375,0.286944444,0.205078125,0.368055556,1,0,0,0,1,1,3,0,0.4,1.1284034825656,0.12935070458074,0.97
2911,"5_5_3_1_1000010110_4_0",5,3,1,5,5,-1,-7,0,1,"0",0,0,-3,0.21875,0.326388889,0.1171875,0.248611111,2,0,0,1,1,1,-6,0,0.4,1.1284034825656,2.89018800360281,0.97
2912,"5_5_3_1_1000011100_3_1",5,3,1,5,5,-2,-6,0,1,"1",0.25,0.363636364,-3,0.109375,0.286944444,0.205078125,0.368055556,1,0,0,0,1,1,-6,0,0.4,1.1284034825656,-0.0100685475205152,0.97
2913,"5_5_3_1_1110010011_8_0",5,3,1,5,4,3,4,0,0,"0",0,0,1,0.03125,0.228611111,0.1171875,0.248611111,2,0,0,1,1,1,3,0,0.4,1.1284034825656,2.40012535937512,0.97
2914,"5_5_3_1_1110100101_8_0",5,3,1,5,4,3,4,0,0,"0",0,0,3,0.03125,0.228611111,0.24609375,0.22,0,0,0,1,0,1,3,0,0.4,1.1284034825656,2.40589436787947,0.97
2915,"5_5_3_1_1110101001_7_1",5,3,1,5,4,2,3,0,0,"1",0.25,0.363636364,3,0.109375,0.286944444,0.1171875,0.368055556,1,0,0,0,1,1,3,0,0.4,1.1284034825656,0.12935070458074,0.97
2916,"5_5_3_1_1110110001_9_0",5,3,1,5,4,4,5,0,0,"0",0.09375,0.136363636,3,0.00390625,0.158055556,0.205078125,0.368055556,1,0,1,2,1,1,3,0,0.4,1.1284034825656,1.35605434793814,0.97
2917,"5_5_3_1_1111000011_7_1",5,3,1,5,5,2,3,0,0,"1",0.25,0.363636364,3,0.109375,0.286944444,0.1171875,0.368055556,1,0,0,0,1,1,3,0,0.4,1.1284034825656,-0.0100685475205152,0.97
2918,"5_5_3_1_1111000101_6_0",5,3,1,5,5,1,2,0,0,"0",0,0,3,0.21875,0.326388889,0.1171875,0.248611111,2,0,0,1,1,1,3,0,0.4,1.1284034825656,2.89018800360281,0.97
2919,"5_5_3_1_1111000101_7_1",5,3,1,5,5,2,3,0,0,"1",0.25,0.363636364,3,0.109375,0.286944444,0.1171875,0.368055556,1,0,0,0,1,1,3,0,0.4,1.1284034825656,-0.0100685475205152,0.97
2920,"5_5_3_1_1111010011_8_0",5,3,1,5,5,3,4,0,0,"0",0,0,3,0.03125,0.228611111,0.24609375,0.22,0,0,0,1,0,1,5,1,0.4,1.1284034825656,2.89595701210716,0.97
2921,"5_5_4_0_0000111010_1_0",5,4,0,5,5,-4,1,0,0,"0",0.09375,0.136363636,-3,0.00390625,0.158055556,0.205078125,0.368055556,1,1,1,2,0,1,3,0,0.4,1.1284034825656,1.84611699216584,0.97
2922,"5_5_4_0_0001010110_4_0",5,4,0,5,4,-1,4,0,0,"0",0,0,-3,0.21875,0.326388889,0.1171875,0.248611111,2,0,0,1,1,1,3,0,0.4,1.1284034825656,2.40012535937512,0.97
2923,"5_5_4_0_0001011100_3_1",5,4,0,5,4,-2,3,0,0,"1",0.25,0.363636364,-3,0.109375,0.286944444,0.205078125,0.368055556,1,0,0,0,1,1,3,0,0.4,1.1284034825656,0.12935070458074,0.97
2924,"5_5_4_0_0010011010_3_1",5,4,0,5,4,-2,3,0,0,"1",0.25,0.363636364,-3,0.109375,0.286944444,0.205078125,0.368055556,1,0,0,0,1,1,3,0,0.4,1.1284034825656,0.12935070458074,0.97
2925,"5_5_4_0_0010011100_4_0",5,4,0,5,4,-1,4,0,0,"0",0,0,-3,0.21875,0.326388889,0.1171875,0.248611111,2,0,0,1,1,1,3,0,0.4,1.1284034825656,2.40012535937512,0.97
2926,"5_5_4_0_0010100110_1_0",5,4,0,5,3,-4,1,1,0,"0",0.09375,0.136363636,-1,0.00390625,0.158055556,0.043945313,0.114166667,3,1,1,2,1,1,3,0,0.4,1.1284034825656,0.917184653183861,0.97
2927,"5_5_4_0_0010101010_1_0",5,4,0,5,3,-4,1,1,0,"0",0.09375,0.136363636,-1,0.00390625,0.158055556,0.043945313,0.114166667,3,1,1,2,1,1,3,0,0.4,1.1284034825656,0.917184653183861,0.97
2928,"5_5_4_0_0011001100_1_0",5,4,0,5,3,-4,1,1,0,"0",0.09375,0.136363636,-1,0.00390625,0.158055556,0.043945313,0.114166667,3,1,1,2,1,1,3,0,0.4,1.1284034825656,0.917184653183861,0.97
2929,"5_5_4_0_0111010101_7_1",5,4,0,5,4,2,7,0,0,"1",0.25,0.363636364,1,0.109375,0.286944444,0.205078125,0.368055556,1,0,0,0,1,1,7,0,0.4,1.1284034825656,0.12935070458074,0.97
2930,"5_5_4_0_1011011001_9_0",5,4,0,5,3,4,9,1,0,"0",0.09375,0.136363636,1,0.00390625,0.158055556,0.043945313,0.114166667,3,0,0,2,1,1,7,0,0.4,1.1284034825656,0.917184653183861,0.97
2931,"5_5_4_0_1100111001_7_1",5,4,0,5,3,2,7,0,0,"1",0.25,0.363636364,1,0.109375,0.286944444,0.205078125,0.368055556,1,0,0,0,1,1,7,0,0.4,1.1284034825656,0.268769956681996,0.97
2932,"5_5_4_0_1101101001_7_1",5,4,0,5,4,2,7,0,0,"1",0.25,0.363636364,3,0.109375,0.286944444,0.1171875,0.368055556,1,0,0,0,1,1,7,0,0.4,1.1284034825656,0.12935070458074,0.97
2933,"5_5_4_0_1110100101_7_1",5,4,0,5,4,2,7,0,0,"1",0.25,0.363636364,3,0.109375,0.286944444,0.1171875,0.368055556,1,0,0,0,1,1,7,0,0.4,1.1284034825656,0.12935070458074,0.97
2934,"5_5_4_0_1110110101_8_0",5,4,0,5,4,3,8,0,0,"0",0,0,3,0.03125,0.228611111,0.24609375,0.22,0,1,1,1,0,1,9,0,0.4,1.1284034825656,2.40589436787947,0.97
2935,"5_5_4_0_1110110101_9_1",5,4,0,5,4,4,9,0,0,"1",0.09375,0.136363636,3,0.00390625,0.158055556,0.205078125,0.368055556,1,0,0,0,1,1,9,0,0.4,1.1284034825656,0.12935070458074,0.97
2936,"5_5_4_0_1111000101_7_1",5,4,0,5,5,2,7,0,0,"1",0.25,0.363636364,3,0.109375,0.286944444,0.1171875,0.368055556,1,0,0,0,1,1,7,0,0.4,1.1284034825656,-0.0100685475205152,0.97
2937,"5_5_4_0_1111000101_8_0",5,4,0,5,5,3,8,0,0,"0",0,0,3,0.03125,0.228611111,0.24609375,0.22,0,1,1,1,0,1,7,0,0.4,1.1284034825656,2.89595701210716,0.97
2938,"5_5_4_0_1111001001_7_1",5,4,0,5,5,2,7,0,0,"1",0.25,0.363636364,3,0.109375,0.286944444,0.1171875,0.368055556,1,0,0,0,1,1,7,0,0.4,1.1284034825656,-0.0100685475205152,0.97
2939,"5_5_4_0_1111001001_9_0",5,4,0,5,5,4,9,0,0,"0",0.09375,0.136363636,3,0.00390625,0.158055556,0.205078125,0.368055556,1,0,0,2,1,1,7,0,0.4,1.1284034825656,1.84611699216584,0.97
2940,"5_5_4_0_1111010101_9_1",5,4,0,5,5,4,9,0,0,"1",0.09375,0.136363636,3,0.00390625,0.158055556,0.205078125,0.368055556,1,0,0,0,1,1,9,0,0.4,1.1284034825656,-0.0100685475205152,0.97
2941,"5_5_4_1_0000111100_4_0",5,4,1,5,5,-1,-7,0,1,"0",0,0,-3,0.21875,0.326388889,0.1171875,0.248611111,2,0,0,1,1,1,-6,0,0.4,1.1284034825656,2.89018800360281,0.97
2942,"5_5_4_1_0001001010_1_1",5,4,1,5,4,-4,-4,0,1,"1",0.09375,0.136363636,-3,0.00390625,0.158055556,0.205078125,0.368055556,1,0,0,0,1,1,-4,0,0.4,1.1284034825656,0.12935070458074,0.97
2943,"5_5_4_1_0001101010_2_0",5,4,1,5,4,-3,-5,0,1,"0",0,0,-1,0.03125,0.228611111,0.1171875,0.248611111,2,0,1,1,1,1,-6,0,0.4,1.1284034825656,2.40012535937512,0.97
2944,"5_5_4_1_0001101010_3_1",5,4,1,5,4,-2,-6,0,1,"1",0.25,0.363636364,-1,0.109375,0.286944444,0.205078125,0.368055556,1,0,0,0,1,1,-6,0,0.4,1.1284034825656,0.12935070458074,0.97
2945,"5_5_4_1_0010101010_3_1",5,4,1,5,3,-2,-6,0,1,"1",0.25,0.363636364,-1,0.109375,0.286944444,0.205078125,0.368055556,1,0,0,0,1,1,-6,0,0.4,1.1284034825656,0.268769956681996,0.97
2946,"5_5_4_1_0011000110_3_1",5,4,1,5,3,-2,-6,0,1,"1",0.25,0.363636364,-1,0.109375,0.286944444,0.205078125,0.368055556,1,0,0,0,1,1,-6,0,0.4,1.1284034825656,0.268769956681996,0.97
2947,"5_5_4_1_0011001010_4_0",5,4,1,5,3,-1,-7,0,1,"0",0,0,-1,0.21875,0.326388889,0.24609375,0.22,0,0,0,1,0,1,-6,0,0.4,1.1284034825656,1.91583172365177,0.97
2948,"5_5_4_1_0011001100_3_1",5,4,1,5,3,-2,-6,0,1,"1",0.25,0.363636364,-1,0.109375,0.286944444,0.205078125,0.368055556,1,0,0,0,1,1,-6,0,0.4,1.1284034825656,0.268769956681996,0.97
2949,"5_5_4_1_0100010110_3_1",5,4,1,5,4,-2,-6,0,1,"1",0.25,0.363636364,-3,0.109375,0.286944444,0.205078125,0.368055556,1,0,0,0,1,1,-6,0,0.4,1.1284034825656,0.12935070458074,0.97
2950,"5_5_4_1_0110111001_7_1",5,4,1,5,3,2,3,0,0,"1",0.25,0.363636364,1,0.109375,0.286944444,0.205078125,0.368055556,1,0,0,0,1,1,3,0,0.4,1.1284034825656,0.268769956681996,0.97
2951,"5_5_4_1_0111100101_6_0",5,4,1,5,5,1,2,0,0,"0",0,0,3,0.21875,0.326388889,0.1171875,0.248611111,2,0,0,1,1,1,3,0,0.4,1.1284034825656,2.89018800360281,0.97
2952,"5_5_4_1_1010110101_8_0",5,4,1,5,2,3,4,1,0,"0",0,0,1,0.03125,0.228611111,0.1171875,0.248611111,2,0,0,1,1,1,3,0,0.4,1.1284034825656,1.42000007091973,0.97
2953,"5_5_4_1_1011101001_7_1",5,4,1,5,4,2,3,0,0,"1",0.25,0.363636364,3,0.109375,0.286944444,0.1171875,0.368055556,1,0,0,0,1,1,3,0,0.4,1.1284034825656,0.12935070458074,0.97
2954,"5_5_4_1_1101100101_8_0",5,4,1,5,4,3,4,0,0,"0",0,0,3,0.03125,0.228611111,0.24609375,0.22,0,0,0,1,0,1,3,0,0.4,1.1284034825656,2.40589436787947,0.97
2955,"5_5_4_1_1110010011_9_0",5,4,1,5,4,4,5,1,0,"0",0.09375,0.136363636,1,0.00390625,0.158055556,0.043945313,0.114166667,3,0,1,2,1,1,3,0,0.4,1.1284034825656,1.40724729741155,0.97
2956,"5_5_4_1_1110010101_7_1",5,4,1,5,4,2,3,0,0,"1",0.25,0.363636364,1,0.109375,0.286944444,0.205078125,0.368055556,1,0,0,0,1,1,3,0,0.4,1.1284034825656,0.12935070458074,0.97
2957,"5_5_4_1_1111000011_9_0",5,4,1,5,5,4,5,0,0,"0",0.09375,0.136363636,3,0.00390625,0.158055556,0.205078125,0.368055556,1,0,1,2,1,1,3,0,0.4,1.1284034825656,1.84611699216584,0.97
2958,"5_5_4_1_1111001001_6_0",5,4,1,5,5,1,2,0,0,"0",0,0,3,0.21875,0.326388889,0.1171875,0.248611111,2,0,0,1,1,1,3,0,0.4,1.1284034825656,2.89018800360281,0.97
